,gene_id,normalized_counts,Mass
1300,MYCTH_2086777,241403.1319,13821
1301,MYCTH_2305009,242224.1331,131565
1302,MYCTH_2314411,242720.0921,48474
1303,MYCTH_2295862,242963.27399999998,35197
1304,MYCTH_2303193,243855.3407,47116
1305,MYCTH_2062826,244219.6637,21913
1306,MYCTH_2308826,244699.7305,54583
1307,MYCTH_2306843,245197.7885,63592
1308,MYCTH_2303804,245611.8874,66868
1309,MYCTH_2298566,246003.1973,37721
1310,MYCTH_98253,246695.0512,15028
1311,MYCTH_2054219,247094.907,41735
1312,MYCTH_2301968,247679.6829,65783
1313,MYCTH_2302354,248130.6638,108146
1314,MYCTH_2304176,248256.2728,54974
1315,MYCTH_2309838,250703.414,41292
1316,MYCTH_2310508,252109.1312,41306
1317,MYCTH_2304598,252127.7221,24026
1318,MYCTH_2294791,252248.7134,33640
1319,MYCTH_2314933,252489.9462,11646
1320,MYCTH_2293986,253525.3432,48691
1321,MYCTH_2313362,254171.5293,21156
1322,MYCTH_2296164,254717.2942,43242
1323,MYCTH_2309890,254951.9002,96379
1324,MYCTH_2316492,255439.1935,58300
1325,MYCTH_2302065,255899.5898,37842
1326,MYCTH_2309166,256022.5301,103456
1327,MYCTH_2315211,256999.4556,19422
1328,MYCTH_2142209,257628.8498,16755
1329,MYCTH_2300695,258295.7259,49610
1330,MYCTH_2295642,261458.2896,81468
1331,MYCTH_2308457,262044.8946,25336
1332,MYCTH_2084007,262491.3477,21342
1333,MYCTH_90655,263491.0021,97385
1334,MYCTH_2304268,263606.8059,57729
1335,MYCTH_2308649,263939.88399999996,112374
1336,MYCTH_2306733,264126.7833,230328
1337,MYCTH_2314839,264311.1037,15724
1338,MYCTH_2307444,264409.4559,50073
1339,MYCTH_2313562,265254.4455,53234
1340,MYCTH_2303019,265762.3987,21223
1341,MYCTH_2316610,266441.8686,47736
1342,MYCTH_2140530,266636.4741,83023
1343,MYCTH_2312869,266710.838,40022
1344,MYCTH_110817,267681.7663,11301
1345,MYCTH_2295168,268028.6978,10715
1346,MYCTH_2305576,269543.6219,146788
1347,MYCTH_2295939,269598.6152,122860
1348,MYCTH_78977,271696.2162,21668
1349,MYCTH_2055104,271956.4898,48060
1350,MYCTH_2301882,271959.7882,55631
1351,MYCTH_2313931,272466.0322,56673
1352,MYCTH_2296480,274070.8826,88364
1353,MYCTH_2296323,275963.7431,26084
1354,MYCTH_2311420,276000.6252,44364
1355,MYCTH_2297552,276672.2989,18606
1356,MYCTH_2303313,277444.4239,15375
1357,MYCTH_2314555,277629.1341,7408
1358,MYCTH_2308301,277839.6319,14065
1359,MYCTH_2294430,278197.9578,12959
1360,MYCTH_2301039,278484.0188,37993
1361,MYCTH_2300189,279660.5273,55653
1362,MYCTH_2306141,280796.7354,27939
1363,MYCTH_2298945,281316.4429,24356
1364,MYCTH_2295490,281600.7048,102221
1365,MYCTH_2304032,281653.779,16101
1366,MYCTH_35909,282954.5472,16549
1367,MYCTH_2081200,284200.4419,14676
1368,MYCTH_2295750,286294.3248,55672
1369,MYCTH_2313783,286342.6013,43610
1370,MYCTH_2304670,286766.5654,39655
1371,MYCTH_2299276,287190.5894,27904
1372,MYCTH_110298,288099.4479,49202
1373,MYCTH_2297460,288356.7829,37671
1374,MYCTH_2295666,289052.385,39367
1375,MYCTH_2310644,290301.908,157315
1376,MYCTH_2301203,293942.4095,26940
1377,MYCTH_2300844,294300.4356,23003
1378,MYCTH_2314691,296585.0258,52232
1379,MYCTH_2295392,296783.6493,119672
1380,MYCTH_81347,296810.5162,38593
1381,MYCTH_2311000,298420.76399999997,30226
1382,MYCTH_2304164,298776.6611,54345
1383,MYCTH_2303910,298890.9056,45776
1384,MYCTH_2310464,299704.7103,38362
1385,MYCTH_2294755,301667.257,64783
1386,MYCTH_2095610,302814.9494,41039
1387,MYCTH_2301089,303961.0527,101792
1388,MYCTH_80104,305291.2065,61231
1389,MYCTH_2314920,305792.3531,33126
1390,MYCTH_2295096,305843.3283,100096
1391,MYCTH_2302555,307027.1532,43085
1392,MYCTH_2131805,307848.1544,43323
1393,MYCTH_2094326,309308.0252,53322
1394,MYCTH_2141012,310041.5889,35128
1395,MYCTH_2296698,310649.9933,31753
1396,MYCTH_2302782,312350.4673,57576
1397,MYCTH_2309802,312601.7452,132709
1398,MYCTH_2307409,315411.2904,91953
1399,MYCTH_2300761,316396.4019,118494
1400,MYCTH_2303482,316701.6536,59586
1401,MYCTH_2311953,317159.9809,50729
1402,MYCTH_2295915,317233.5952,34671
1403,MYCTH_2296847,318813.2278,37375
1404,MYCTH_2314506,319345.4693,35840
1405,MYCTH_2296513,320422.606,43801
1406,MYCTH_2298479,321533.9562,96062
1407,MYCTH_2295173,322206.8593,72251
1408,MYCTH_2114610,322408.4813,140301
1409,MYCTH_2314882,323705.4413,38484
1410,MYCTH_2301648,325016.9862,84144
1411,MYCTH_109533,325119.1646,37022
1412,MYCTH_2302623,327889.159,87842
1413,MYCTH_2307775,329649.3039,20000
1414,MYCTH_2029952,330631.3868,22770
1415,MYCTH_2315190,331024.4059,65362
1416,MYCTH_2301316,331263.5098,17471
1417,MYCTH_2144800,331482.8832,63962
1418,MYCTH_2313107,331617.0081,100686
1419,MYCTH_2314176,332527.066,71255
1420,MYCTH_2303370,334101.0014,10687
1421,MYCTH_2310551,334288.1105,15538
1422,MYCTH_2298996,336132.3646,45438
1423,MYCTH_112850,340643.2233,83980
1424,MYCTH_100127,340655.7872,11685
1425,MYCTH_2299521,342555.7243,74014
1426,MYCTH_2312913,342942.2065,45603
1427,MYCTH_2308003,343277.1438,33359
1428,MYCTH_2302150,344142.8233,31551
1429,MYCTH_2300802,345950.5551,29536
1430,MYCTH_2088125,346591.13399999996,23450
1431,MYCTH_2297273,348616.65,43324
1432,MYCTH_2305258,348628.7641,67726
1433,MYCTH_67060,348976.1754,63550
1434,MYCTH_2305668,349144.2437,152311
1435,MYCTH_2311083,350005.7702,116309
1436,MYCTH_2301159,352087.1941,60681
1437,MYCTH_107976,352780.4273,35554
1438,MYCTH_2310064,353051.7955,26439
1439,MYCTH_2310036,353458.0982,45338
1440,MYCTH_76403,353665.8972,71616
1441,MYCTH_2304053,354624.5315,10916
1442,MYCTH_2086957,356355.8905,41826
1443,MYCTH_2305718,356655.265,35089
1444,MYCTH_2304704,357500.0147,61956
1445,MYCTH_2308806,358040.8919,13269
1446,MYCTH_60517,358949.5705,15894
1447,MYCTH_2303579,359084.5649,10020
1448,MYCTH_2306123,361656.2057,89755
1449,MYCTH_112014,362517.5973,39452
1450,MYCTH_2296073,362902.6102,28538
1451,MYCTH_2306029,363627.0583,72201
1452,MYCTH_2312538,363952.8201,85179
1453,MYCTH_2298190,364212.224,64223
1454,MYCTH_2310881,364438.4641,109007
1455,MYCTH_2296769,365941.484,33618
1456,MYCTH_2295833,366158.1288,42195
1457,MYCTH_2302986,366821.2566,10348
1458,MYCTH_2295870,367006.7165,44095
1459,MYCTH_2312102,369320.6925,24147
1460,MYCTH_2316706,370521.6091,21590
1461,MYCTH_2311703,371264.97799999994,37659
1462,MYCTH_2306895,373366.3272,78737
1463,MYCTH_114796,374355.8465,50008
1464,MYCTH_2115074,375660.5127,8984
1465,MYCTH_2301561,376062.5874,59429
1466,MYCTH_2145431,376358.8735,49807
1467,MYCTH_86143,377553.79299999995,45715
1468,MYCTH_2304758,378467.749,56714
1469,MYCTH_2302646,382259.70700000005,68971
1470,MYCTH_2299427,383931.9946,36333
1471,MYCTH_2301769,384226.4516,44773
1472,MYCTH_2310099,385633.758,51996
1473,MYCTH_2299583,385807.4036,147223
1474,MYCTH_73461,386206.1799,117654
1475,MYCTH_2304848,386558.029,53982
1476,MYCTH_2298263,388396.226,116175
1477,MYCTH_2119434,390411.8469,118225
1478,MYCTH_102652,390803.1568,11755
1479,MYCTH_2312551,391469.0133,48684
1480,MYCTH_2306101,392057.1476,76184
1481,MYCTH_2294947,394215.0793,134991
1482,MYCTH_2033463,395324.0606,19291
1483,MYCTH_2306357,398337.8066,75817
1484,MYCTH_2080506,399307.5355,57089
1485,MYCTH_2315189,399919.0285,54751
1486,MYCTH_74373,400497.2976,78725
1487,MYCTH_2298271,402283.0801,43991
1488,MYCTH_2295069,403298.3869,69656
1489,MYCTH_2074210,404320.9501,100582
1490,MYCTH_2311939,407452.8687,25114
1491,MYCTH_2312474,409811.7628,170296
1492,MYCTH_2305118,409816.3206,40848
1493,MYCTH_2307636,409951.315,289290
1494,MYCTH_41366,410958.12700000004,56699
1495,MYCTH_2310196,411120.3871,38314
1496,MYCTH_2125279,419055.7323,20626
1497,MYCTH_74969,419419.2158,17953
1498,MYCTH_2127855,421091.4434,16689
1499,MYCTH_2310901,422290.8608,17668
1500,MYCTH_2309873,423124.7557,38969
1501,MYCTH_2297977,424294.7573,20415
1502,MYCTH_66338,424431.5209,59997
1503,MYCTH_2316574,427212.0702,26151
1504,MYCTH_2314075,430405.9387,29962
1505,MYCTH_116020,431019.6205,13117
1506,MYCTH_2299676,431409.731,29449
1507,MYCTH_2307107,433990.2475,65193
1508,MYCTH_2299551,434381.3175,51326
1509,MYCTH_76670,435077.0395,46599
1510,MYCTH_2294210,435606.0725,53012
1511,MYCTH_115096,435951.9245,40096
1512,MYCTH_66289,437301.8688,25492
1513,MYCTH_2297802,437493.4757,66645
1514,MYCTH_2306862,439605.3498,70568
1515,MYCTH_89563,440719.4586,30712
1516,MYCTH_2296345,441042.0719,57369
1517,MYCTH_2312856,441301.8357,114157
1518,MYCTH_2298121,441333.9501,96436
1519,MYCTH_2301594,441394.4607,73179
1520,MYCTH_2298783,441429.9634,35288
1521,MYCTH_2091486,442323.3494,56169
1522,MYCTH_2296210,442875.2613,57255
1523,MYCTH_2307628,443652.4838,30974
1524,MYCTH_2085895,443662.37899999996,42323
1525,MYCTH_2058974,444842.0059,51410
1526,MYCTH_2304102,446552.4351,38475
1527,MYCTH_2300457,447652.2408,52507
1528,MYCTH_2311419,448743.5307,60118
1529,MYCTH_2075999,449943.9375,40830
1530,MYCTH_2296978,455828.369,48309
1531,MYCTH_2296723,456894.4711,53316
1532,MYCTH_2313342,458195.4192,21726
1533,MYCTH_2133332,466586.2731,65829
1534,MYCTH_2299597,467647.2177,75862
1535,MYCTH_2294077,467986.0831,53222
1536,MYCTH_2066239,472929.9615,19963
1537,MYCTH_2311518,473494.4972,98837
1538,MYCTH_2310869,474711.9958,19639
1539,MYCTH_2304728,474984.6233,19616
1540,MYCTH_53288,477688.0501,37345
1541,MYCTH_2301401,481899.1444,59813
1542,MYCTH_2306855,486098.7843,245379
1543,MYCTH_2295097,486372.8212,56828
1544,MYCTH_2295355,488941.2835,26280
1545,MYCTH_2297201,489159.8773,87487
1546,MYCTH_2298199,492980.9511,13614
1547,MYCTH_109620,494860.9479,53785
1548,MYCTH_2310800,495973.7073,31672
1549,MYCTH_2311062,498171.9395,52537
1550,MYCTH_2073197,498379.4987,21957
1551,MYCTH_2294734,498741.6028,32596
1552,MYCTH_2096708,500716.8632,21608
1553,MYCTH_2297503,500800.4926,86112
1554,MYCTH_2302899,503379.06,46922
1555,MYCTH_2314785,504098.9203,33154
1556,MYCTH_2299259,504127.6463,88127
1557,MYCTH_112442,504250.0469,31077
1558,MYCTH_2087474,505957.4175,57429
1559,MYCTH_2314155,507818.9132,32489
1560,MYCTH_2299719,510562.0706,23623
1561,MYCTH_2310989,514819.9123,25959
1562,MYCTH_2313212,515596.0852,76849
1563,MYCTH_2296151,515699.0852,70410
1564,MYCTH_2299037,516436.0672,26658
1565,MYCTH_2084627,517099.405,38637
1566,MYCTH_2312287,517711.7075,31876
1567,MYCTH_76680,517802.2635,59762
1568,MYCTH_71063,519071.8468,40416
1569,MYCTH_2295737,521052.8345,54697
1570,MYCTH_2050660,522371.5639,36438
1571,MYCTH_77465,522896.0391,76111
1572,MYCTH_2299794,522974.8108,121110
1573,MYCTH_111934,523765.1969,51243
1574,MYCTH_2307127,526427.0638,41360
1575,MYCTH_78483,527208.6941,37382
1576,MYCTH_2297256,529458.2313,51107
1577,MYCTH_2303011,529846.2128,39980
1578,MYCTH_2313029,532898.82,36322
1579,MYCTH_2316331,534256.4704,19655
1580,MYCTH_2306020,540867.6589,94813
1581,MYCTH_98099,541997.63,128571
1582,MYCTH_2314529,544169.6548,12085
1583,MYCTH_2312201,545695.3137,18263
1584,MYCTH_2308582,546226.0859,32639
1585,MYCTH_2300478,546581.8331,31446
1586,MYCTH_2308929,546838.8682,57110
1587,MYCTH_2307368,550473.0128,100370
1588,MYCTH_2295155,551012.9305,45904
1589,MYCTH_2300637,551836.9303,13898
1590,MYCTH_2314855,552503.2066,36732
1591,MYCTH_2295827,554422.2744,18822
1592,MYCTH_2089267,554457.957,74761
1593,MYCTH_2138981,554683.9273,72271
1594,MYCTH_2315969,555947.9632,27315
1595,MYCTH_2296300,557221.7145,96658
1596,MYCTH_2076770,557366.844,15519
1597,MYCTH_2314800,558012.4303,26079
1598,MYCTH_2311378,560194.5603,124251
1599,MYCTH_110187,561650.1132,59745
1600,MYCTH_2316652,564503.1973,32542
1601,MYCTH_2308893,571832.9866,61162
1602,MYCTH_2301810,573735.5924,34769
1603,MYCTH_2145069,576692.2461,23711
1604,MYCTH_2296246,579408.8365,76663
1605,MYCTH_80581,580600.4576,40043
1606,MYCTH_107891,581579.7219,93348
1607,MYCTH_73070,582631.1611,23886
1608,MYCTH_2312374,583760.1427,80544
1609,MYCTH_2303016,585678.7907,49004
1610,MYCTH_71631,586635.0261,10751
1611,MYCTH_2301500,586975.8106,37430
1612,MYCTH_2298462,591039.5865,106823
1613,MYCTH_2301066,591463.4006,70346
1614,MYCTH_2303826,595385.6753,61113
1615,MYCTH_97365,608841.039,37687
1616,MYCTH_2315552,609264.7331,16298
1617,MYCTH_2307475,609441.9471,72681
1618,MYCTH_2306279,609753.2558,71719
1619,MYCTH_2307549,610981.0994,63620
1620,MYCTH_2306475,612031.5791,38954
1621,MYCTH_2299157,613541.8554,21366
1622,MYCTH_2309321,615036.6293,81707
1623,MYCTH_2314662,615056.1198,15680
1624,MYCTH_2294860,615066.5248,61227
1625,MYCTH_2310250,615881.9187,35534
1626,MYCTH_108115,616551.7933,43746
1627,MYCTH_2306594,619267.9938,36423
1628,MYCTH_2305407,624022.4542,83807
1629,MYCTH_2096434,627000.8174,60126
1630,MYCTH_2307131,627664.1251,46479
1631,MYCTH_2296465,631334.3123,11140
1632,MYCTH_2311912,633163.6036,123619
1633,MYCTH_2301585,635059.1628,68481
1634,MYCTH_2295056,636855.0204,23580
1635,MYCTH_2303499,636865.9351,155020
1636,MYCTH_2299099,641845.7061,35233
1637,MYCTH_83864,643291.0639,37522
1638,MYCTH_2306994,643401.1704,32851
1639,MYCTH_2300157,645611.1869,150127
1640,MYCTH_2309630,647333.94,51335
1641,MYCTH_2094697,650229.0336,55532
1642,MYCTH_2302478,654526.3961,68951
1643,MYCTH_2301817,654768.3185,51315
1644,MYCTH_2312662,655898.4396,234576
1645,MYCTH_2310132,656733.7738,35261
1646,MYCTH_2316726,659933.2196,30281
1647,MYCTH_106768,661076.2643,22813
1648,MYCTH_2304883,665210.6559,26462
1649,MYCTH_2313591,676492.3755,19504
1650,MYCTH_2306260,677373.3475,36827
1651,MYCTH_2316262,680825.7504,33122
1652,MYCTH_2294943,688097.7279,29902
1653,MYCTH_61543,689115.9433,34419
1654,MYCTH_2300482,691186.5574,126000
1655,MYCTH_2302217,695052.7593,38022
1656,MYCTH_2298906,697019.9537,100249
1657,MYCTH_2295433,700684.3836,53673
1658,MYCTH_2061176,703160.8206,9861
1659,MYCTH_2095260,706117.5343,47112
1660,MYCTH_108781,708765.6979,16049
1661,MYCTH_2306813,712588.8407,46133
1662,MYCTH_2305783,714095.4288,58367
1663,MYCTH_2304829,715050.9146,10133
1664,MYCTH_2313667,716136.4173,35743
1665,MYCTH_2298881,716846.7723,29183
1666,MYCTH_2303813,719722.4953,40582
1667,MYCTH_2294727,723614.9344,45391
1668,MYCTH_2314244,724181.5092,22561
1669,MYCTH_2309018,725822.702,25100
1670,MYCTH_2310492,727156.7839,36760
1671,MYCTH_2080102,727171.3568,69218
1672,MYCTH_2306158,727538.2286,48556
1673,MYCTH_2312284,732309.061,47539
1674,MYCTH_74236,733966.9557,98661
1675,MYCTH_2305086,735344.7863,37919
1676,MYCTH_2311637,738411.6965,47535
1677,MYCTH_2310671,739263.2828,61482
1678,MYCTH_2299088,741271.4973,56598
1679,MYCTH_2301210,741411.0195,51812
1680,MYCTH_83048,742858.7462,41803
1681,MYCTH_2315711,743090.0539,22535
1682,MYCTH_84992,745405.7989,22498
1683,MYCTH_2306712,747964.7559,54920
1684,MYCTH_2296221,748457.7164,90681
1685,MYCTH_2314646,753460.0364,34974
1686,MYCTH_2096092,754951.3619,96621
1687,MYCTH_2296573,758148.0490000001,29164
1688,MYCTH_2075489,760005.1069,19943
1689,MYCTH_2087998,763734.995,42316
1690,MYCTH_2294574,764265.7372,24646
1691,MYCTH_2304802,768197.997,56961
1692,MYCTH_2067689,772501.2966,15208
1693,MYCTH_2094933,773474.7137,60877
1694,MYCTH_2297085,775917.4471,45306
1695,MYCTH_2302556,775955.2587,36205
1696,MYCTH_94504,776237.7215,31377
1697,MYCTH_64380,776729.1828,62540
1698,MYCTH_2297779,776776.8596,57300
1699,MYCTH_2299195,782179.635,26855
1700,MYCTH_2310300,795607.1723,93116
1701,MYCTH_2306830,796161.2431,99466
1702,MYCTH_2115071,803020.3811,73968
1703,MYCTH_2315892,803483.3262,22546
1704,MYCTH_2295825,806253.4405,42529
1705,MYCTH_2304479,808801.1529,142235
1706,MYCTH_2314458,810079.8817,13234
1707,MYCTH_2302383,811111.9804,45166
1708,MYCTH_2312501,820602.0703,37276
1709,MYCTH_110022,820673.7355,34587
1710,MYCTH_2315557,822752.2058,40821
1711,MYCTH_2297565,823868.1137,9390
1712,MYCTH_2303561,824896.7640000001,66151
1713,MYCTH_2308377,827452.2726,125825
1714,MYCTH_2306421,828554.0874,132496
1715,MYCTH_99103,830559.1534,61590
1716,MYCTH_2303832,833451.4284,45856
1717,MYCTH_2310435,836914.7459999999,47586
1718,MYCTH_2301503,837856.8583,147261
1719,MYCTH_2296128,838627.9038,21197
1720,MYCTH_109542,838870.9957,41472
1721,MYCTH_2294811,840530.0897,33889
1722,MYCTH_2301102,842368.7965,18696
1723,MYCTH_2312968,845371.0281,109632
1724,MYCTH_2309971,847566.2917,32970
1725,MYCTH_2063277,851482.2694,29195
1726,MYCTH_2313485,853999.2347,20530
1727,MYCTH_2304586,856326.6921,53858
1728,MYCTH_2312943,856782.7046,137464
1729,MYCTH_2086248,859326.6988,37120
1730,MYCTH_74056,859371.437,75480
1731,MYCTH_2304900,860158.3448,57113
1732,MYCTH_2301275,861098.7479,29149
1733,MYCTH_2138041,861752.3704,42261
1734,MYCTH_2301014,866029.2918,55386
1735,MYCTH_2302907,867419.8273,27972
1736,MYCTH_2312199,868275.0419,50867
1737,MYCTH_2310824,871632.8407,43056
1738,MYCTH_77206,872603.2293,48358
1739,MYCTH_80312,873228.3057,32367
1740,MYCTH_2311601,873619.4357,66967
1741,MYCTH_109870,876655.0411,57245
1742,MYCTH_2306309,876933.6057,33000
1743,MYCTH_2313535,877374.3916,30474
1744,MYCTH_2295242,886423.0959999999,41547
1745,MYCTH_2309275,889804.3434,43160
1746,MYCTH_2300520,896784.3527,40480
1747,MYCTH_2315322,898697.8132,48908
1748,MYCTH_2312932,900090.7565,22511
1749,MYCTH_2306107,901785.8331,51505
1750,MYCTH_2309624,904514.6575,17442
1751,MYCTH_2315114,908292.3724,28165
1752,MYCTH_2294490,909521.4753,45648
1753,MYCTH_2313632,910083.1624,22791
1754,MYCTH_2301859,910391.0229,43720
1755,MYCTH_2091473,917350.0723,14457
1756,MYCTH_2316294,920072.7497,24440
1757,MYCTH_95158,921204.9997,53185
1758,MYCTH_2306314,921820.0009999999,37417
1759,MYCTH_2313759,921943.5409,21882
1760,MYCTH_2315436,930461.9529,68736
1761,MYCTH_2297004,930757.7592,26624
1762,MYCTH_2133968,934724.2923,29513
1763,MYCTH_2303613,936890.9498,83190
1764,MYCTH_2307154,944523.1723,26358
1765,MYCTH_39983,948933.13,48502
1766,MYCTH_2311543,950373.9301,22129
1767,MYCTH_2313899,951060.2367,21788
1768,MYCTH_2301934,951682.8543,64371
1769,MYCTH_113600,952133.4754,30978
1770,MYCTH_2306385,953338.44,59884
1771,MYCTH_2307642,954376.6857,58539
1772,MYCTH_2298614,958291.1941,44989
1773,MYCTH_2310610,961847.8563,25133
1774,MYCTH_2079774,969709.1375,21469
1775,MYCTH_2311647,970760.4268,9885
1776,MYCTH_2307420,972966.815,64252
1777,MYCTH_2297052,973767.9658,16825
1778,MYCTH_2315847,973773.9329,37129
1779,MYCTH_2090568,974224.7939,18890
1780,MYCTH_2296109,974312.1115,104421
1781,MYCTH_2304244,974905.0135,53654
1782,MYCTH_2308449,975225.7976,56847
1783,MYCTH_2299125,976038.4629,36066
1784,MYCTH_2312251,982636.4577,18871
1785,MYCTH_2302143,985300.6635,16672
1786,MYCTH_2117465,990002.3795,18064
1787,MYCTH_109530,995169.5594,40364
1788,MYCTH_2302815,995246.2322,20143
1789,MYCTH_2079097,1002135.685,47683
1790,MYCTH_39101,1002626.127,29122
1791,MYCTH_44554,1004880.8520000001,13485
1792,MYCTH_113985,1006542.045,25498
1793,MYCTH_2296450,1007258.0970000001,35620
1794,MYCTH_2311001,1008162.938,62281
1795,MYCTH_2086520,1009838.6440000001,51533
1796,MYCTH_2295068,1012172.11,55924
1797,MYCTH_2299715,1013148.3759999999,256099
1798,MYCTH_2298240,1020579.6059999999,118934
1799,MYCTH_2303359,1022300.89,26123
1800,MYCTH_112471,1025383.692,42876
1801,MYCTH_2304594,1026567.577,75937
1802,MYCTH_2305470,1028690.786,32343
1803,MYCTH_2122605,1031751.6390000001,42013
1804,MYCTH_2311433,1036955.071,52699
1805,MYCTH_2298984,1038605.469,35486
1806,MYCTH_2297020,1041988.1259999999,36501
1807,MYCTH_2294243,1042401.325,25217
1808,MYCTH_2139409,1046176.671,51172
1809,MYCTH_2309547,1057271.402,114977
1810,MYCTH_2304184,1057796.447,30377
1811,MYCTH_110651,1058006.045,31530
1812,MYCTH_2314728,1058601.256,22858
1813,MYCTH_2310505,1058999.192,114731
1814,MYCTH_2297473,1068736.3020000001,63922
1815,MYCTH_2295756,1069268.574,53148
1816,MYCTH_2295290,1070751.054,38032
1817,MYCTH_2074905,1072438.124,58084
1818,MYCTH_2302228,1075792.505,53360
1819,MYCTH_2301710,1084306.869,9942
1820,MYCTH_2311587,1084842.7079999999,97096
1821,MYCTH_2309332,1085901.854,122099
1822,MYCTH_2304021,1088118.617,39909
1823,MYCTH_2302145,1089368.62,65327
1824,MYCTH_2296800,1090157.926,128703
1825,MYCTH_2088191,1095029.12,31400
1826,MYCTH_2301702,1095928.623,44429
1827,MYCTH_2310909,1099094.995,19717
1828,MYCTH_2307086,1100726.2920000001,50727
1829,MYCTH_2307003,1111755.834,126086
1830,MYCTH_99239,1114084.803,31503
1831,MYCTH_2315024,1114468.887,34290
1832,MYCTH_2307328,1115171.355,52431
1833,MYCTH_2296974,1118822.502,27138
1834,MYCTH_2300192,1119632.7079999999,37029
1835,MYCTH_2312523,1122523.904,33239
1836,MYCTH_60238,1125769.227,22259
1837,MYCTH_2302186,1127546.1940000001,44603
1838,MYCTH_39555,1134402.933,37122
1839,MYCTH_2306339,1135768.38,70916
1840,MYCTH_2310678,1136506.861,45422
1841,MYCTH_2308426,1137157.695,28856
1842,MYCTH_2295383,1137787.119,33164
1843,MYCTH_2305886,1143347.288,56657
1844,MYCTH_2310672,1156042.251,43413
1845,MYCTH_2297338,1158778.002,81074
1846,MYCTH_2296180,1160651.672,37613
1847,MYCTH_2297063,1161482.598,64203
1848,MYCTH_2308798,1182256.687,16540
1849,MYCTH_2075102,1182448.2340000002,55530
1850,MYCTH_45669,1187176.097,9581
1851,MYCTH_2310228,1191406.382,234422
1852,MYCTH_2298111,1195332.105,13921
1853,MYCTH_2315937,1195651.63,38953
1854,MYCTH_2301567,1198985.56,16013
1855,MYCTH_2297818,1199141.065,97585
1856,MYCTH_108501,1200691.6709999999,135933
1857,MYCTH_75107,1203291.768,18338
1858,MYCTH_2307978,1203478.578,27668
1859,MYCTH_2303040,1203717.262,15568
1860,MYCTH_2316635,1209879.268,17173
1861,MYCTH_2306744,1213283.815,33519
1862,MYCTH_2080603,1223161.646,48846
1863,MYCTH_2075498,1227346.983,36204
1864,MYCTH_2310667,1227884.022,62929
1865,MYCTH_2315082,1233188.145,19205
1866,MYCTH_2314727,1234270.23,43968
1867,MYCTH_70349,1234566.2759999998,66525
1868,MYCTH_2307146,1238259.942,46777
1869,MYCTH_2310174,1243975.66,98713
1870,MYCTH_2299349,1248988.4,82837
1871,MYCTH_43671,1250311.747,36573
1872,MYCTH_2304677,1254046.463,29896
1873,MYCTH_2304568,1258245.263,14973
1874,MYCTH_2072388,1259197.511,44450
1875,MYCTH_111030,1266216.501,18532
1876,MYCTH_108407,1267946.061,52153
1877,MYCTH_2293957,1270950.062,74595
1878,MYCTH_2312383,1271295.614,117592
1879,MYCTH_2082262,1276086.207,59508
1880,MYCTH_2314544,1277177.5559999999,28126
1881,MYCTH_2314521,1280397.152,17805
1882,MYCTH_2304288,1282835.598,40834
1883,MYCTH_2312181,1285628.771,56593
1884,MYCTH_60294,1287362.709,49672
1885,MYCTH_2311910,1303337.838,49622
1886,MYCTH_2307074,1306975.4009999998,7924
1887,MYCTH_2309724,1315772.378,25338
1888,MYCTH_2088473,1316350.527,18551
1889,MYCTH_112889,1318704.983,29569
1890,MYCTH_2299876,1318806.754,37853
1891,MYCTH_2309077,1320768.4009999998,19516
1892,MYCTH_2298226,1325425.9479999999,118991
1893,MYCTH_2301478,1333012.053,22506
1894,MYCTH_110532,1338334.4679999999,20700
1895,MYCTH_2310556,1338338.7859999998,82071
1896,MYCTH_2302341,1344100.0669999998,78033
1897,MYCTH_2312940,1349245.3280000002,126809
1898,MYCTH_2305340,1351779.486,27345
1899,MYCTH_2306112,1354850.445,61731
1900,MYCTH_2297849,1355734.715,48434
1901,MYCTH_2308737,1366125.418,43198
1902,MYCTH_2295514,1374229.761,42797
1903,MYCTH_2303620,1378568.563,66995
1904,MYCTH_2311723,1379415.4119999998,38581
1905,MYCTH_2302731,1381072.1069999998,14084
1906,MYCTH_2296153,1384856.0890000002,94439
1907,MYCTH_2314934,1395385.504,25119
1908,MYCTH_80528,1400943.4840000002,74870
1909,MYCTH_83025,1404201.551,62864
1910,MYCTH_2314976,1410418.851,21393
1911,MYCTH_2294821,1412059.054,12147
1912,MYCTH_2295414,1413558.925,16084
1913,MYCTH_2298487,1415006.9219999998,51483
1914,MYCTH_2300901,1415190.3730000001,39846
1915,MYCTH_110717,1422451.706,16565
1916,MYCTH_2142599,1424895.219,22945
1917,MYCTH_75296,1431891.42,71596
1918,MYCTH_2306943,1432501.624,37572
1919,MYCTH_2301113,1434678.866,34301
1920,MYCTH_2313750,1440018.7319999998,51730
1921,MYCTH_2295098,1440579.939,48872
1922,MYCTH_112137,1440770.1069999998,14196
1923,MYCTH_2074408,1442527.4330000002,20429
1924,MYCTH_2294698,1445175.1469999999,41354
1925,MYCTH_2132657,1449923.52,41493
1926,MYCTH_2308195,1450676.6940000001,59268
1927,MYCTH_2301470,1462092.299,147105
1928,MYCTH_2298167,1469028.68,101266
1929,MYCTH_113886,1477427.6,39895
1930,MYCTH_2305453,1481280.188,63578
1931,MYCTH_2306866,1499624.497,52583
1932,MYCTH_2113541,1504581.3290000001,39022
1933,MYCTH_2298102,1506464.354,45285
1934,MYCTH_112699,1506640.878,54412
